budget,revenue,vote_average,vote_count,genres,release_date,popularity,runtime,year
13000000.0,327803731.0,7.3,4430,"['Drama', 'Thriller']",2010-12-02,91.285683,108.0,2010
13000000.0,91038276.0,6.3,352,"['Drama', 'Family', 'Romance', 'Music']",2001-01-12,9.969624,112.0,2001
7000000.0,72500000.0,5.8,281,"['Horror', 'Thriller']",1988-08-19,17.113408,99.0,1988
13000000.0,73180723.0,5.2,509,['Comedy'],2000-12-15,25.316146,83.0,2000
13000000.0,44726644.0,6.6,258,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']",1988-08-12,9.499325,107.0,1988
13000000.0,54837234.0,7.1,763,['Comedy'],2014-10-09,43.791745,102.0,2014
12500000.0,49002684.0,6.0,210,"['Comedy', 'Romance']",2014-02-14,11.828068,100.0,2014
16000000.0,53478166.0,7.3,1701,"['Comedy', 'Romance', 'Drama']",1999-03-30,54.550275,97.0,1999
13000000.0,52313200.5,5.7,151,"['Comedy', 'Family']",2002-05-10,13.525704,88.0,2002
24000000.0,52313200.5,5.7,157,['Comedy'],1993-02-04,12.963328,84.0,1993
17000000.0,119100758.0,6.2,1567,"['Horror', 'Drama', 'Thriller']",2016-06-24,60.829621,86.0,2016
13000000.0,96060858.0,7.3,2060,"['Science Fiction', 'Thriller']",2004-01-22,73.307513,113.0,2004
24000000.0,52313200.5,4.8,51,"['Comedy', 'Family']",2000-02-11,7.964289,89.0,2000
13000000.0,52313200.5,7.1,29,"['Comedy', 'Drama']",2007-11-27,2.388918,117.0,2007
12000000.0,36450736.0,3.3,75,"['Science Fiction', 'Comedy', 'Family']",1999-03-12,4.580081,97.0,1999
12000000.0,52313200.5,5.7,46,"['Comedy', 'Drama', 'Family']",1996-07-10,4.63093,104.0,1996
13000000.0,35763605.0,5.8,308,[],1990-11-09,16.681567,84.0,1990
13200000.0,53830415.0,5.6,181,"['Crime', 'Thriller']",2014-09-10,24.656068,83.0,2014
18000000.0,57096190.0,6.7,1399,"['Science Fiction', 'Horror', 'Thriller']",2007-11-21,37.104353,126.0,2007
13000000.0,22863596.0,7.3,1101,"['Fantasy', 'Drama', 'Comedy']",1999-09-30,27.546914,104.0,1999
6000000.0,52313200.5,6.6,17,"['Comedy', 'Romance']",2001-09-07,2.27213,90.0,2001
13000000.0,45300000.0,5.7,290,"['Family', 'Adventure', 'Science Fiction']",2014-06-14,17.371327,89.0,2014
13000000.0,16929123.0,6.6,96,"['Drama', 'Romance']",2001-06-29,6.130096,99.0,2001
19000000.0,68673228.0,7.2,541,"['Action', 'Adventure', 'Drama', 'War']",2006-12-19,24.47248,141.0,2006
13000000.0,11130889.0,6.2,123,"['Adventure', 'Comedy', 'Drama', 'Science Fiction']",2006-10-15,6.764437,104.0,2006
13000000.0,8026971.0,5.5,10,"['Comedy', 'Romance']",1998-05-08,1.750054,84.0,1998
6000000.0,35401758.0,8.1,2757,"['Drama', 'Thriller']",2015-10-16,66.11334,117.0,2015
24000000.0,52313200.5,6.5,66,['Comedy'],1998-06-12,9.066881,82.0,1998
13000000.0,7820688.0,6.4,135,"['Comedy', 'Crime', 'Horror', 'Thriller']",1994-04-13,6.170139,95.0,1994
13000000.0,27500000.0,5.7,67,['Comedy'],1999-08-04,4.742537,94.0,1999
24000000.0,52313200.5,6.6,7,"['Drama', 'Thriller']",1999-11-04,1.212956,99.0,1999
13000000.0,16757163.0,5.5,135,"['Music', 'Drama']",1998-08-28,11.880899,106.0,1998
24000000.0,52313200.5,5.1,163,"['Adventure', 'Comedy', 'Drama', 'Romance']",2001-08-24,10.131123,84.0,2001
13000000.0,52313200.5,6.1,103,"['Comedy', 'Crime', 'Thriller']",2001-09-06,5.831302,93.0,2001
13000000.0,48065672.0,5.7,737,['Comedy'],2013-03-01,35.522027,93.0,2013
13000000.0,4857367.0,6.8,207,"['Drama', 'Romance']",2006-05-16,10.573191,120.0,2006
24000000.0,52313200.5,5.9,60,['Drama'],2007-06-14,4.898437,104.0,2007
13000000.0,18000000.0,5.4,304,"['Comedy', 'Drama', 'Romance']",2013-03-21,17.632446,107.0,2013
24000000.0,52313200.5,6.7,11,"['Romance', 'Drama']",2000-01-01,1.780065,112.0,2000
15000000.0,8459458.0,5.9,498,"['Drama', 'Thriller', 'Mystery']",2009-03-25,26.373864,96.0,2009
13000000.0,9789900.0,4.8,4,"['Comedy', 'Crime', 'Drama']",1996-04-03,1.647335,91.0,1996
13000000.0,2636637.0,6.5,138,"['Drama', 'Action', 'Comedy', 'Crime']",2006-03-16,12.321302,125.0,2006
13000000.0,33400000.0,7.7,2968,"['Drama', 'Romance']",2012-09-20,43.444135,102.0,2012
3000000.0,1200000.0,4.5,10,['Action'],1993-05-14,1.279106,104.0,1993
13000000.0,1151330.0,6.4,60,['Drama'],2006-11-16,3.680896,110.0,2006
24000000.0,52313200.5,5.6,17,"['Drama', 'Romance', 'Western']",2000-12-29,2.996284,120.0,2000
13000000.0,1784763.0,4.6,243,"['Thriller', 'Horror']",2015-07-24,10.475368,91.0,2015
14350531.0,3964682.0,6.3,733,"['Action', 'Comedy', 'Science Fiction']",2011-05-12,30.952377,88.0,2011
10000000.0,303877.0,5.8,45,"['Drama', 'Romance', 'War']",2011-12-23,4.267466,127.0,2011
13000000.0,68572378.0,6.6,1257,[],2013-03-14,34.532418,94.0,2013
24000000.0,52313200.5,5.8,29,"['History', 'Drama', 'War', 'Action']",2016-07-27,6.116436,110.0,2016
24000000.0,33082548.0,5.3,34,"['Family', 'Action', 'Adventure']",2002-07-26,1.714972,90.0,2002
13000000.0,10652035.0,6.4,503,"['Comedy', 'Drama', 'Romance']",2009-01-18,19.664699,98.0,2009
12000000.0,55260558.0,7.1,109,"['Adventure', 'Drama']",1981-12-15,6.537986,100.0,1981
12500000.0,23367586.0,6.7,137,"['Drama', 'Romance']",2002-12-19,13.349012,120.0,2002
24000000.0,52313200.5,6.9,96,"['Drama', 'Romance']",2002-11-22,6.796079,104.0,2002
12500000.0,12281551.0,7.5,749,"['Action', 'Thriller', 'Crime', 'Romance']",1993-09-09,35.268557,120.0,1993
3100000.0,52313200.5,5.9,92,"['Romance', 'Science Fiction']",2010-07-15,7.453347,111.0,2010
12500000.0,10725228.0,7.5,323,"['Crime', 'Drama', 'Mystery']",1992-09-15,13.939054,100.0,1992
13000000.0,52313200.5,6.0,173,"['Crime', 'Drama', 'Thriller']",2010-02-19,11.892615,109.0,2010
24000000.0,52313200.5,6.0,94,"['Drama', 'Fantasy', 'Horror', 'Thriller']",1982-04-02,5.69872,118.0,1982
12500000.0,27206120.0,5.4,177,"['Horror', 'Mystery', 'Thriller']",2009-09-09,8.780512,101.0,2009
24000000.0,52313200.5,8.4,11,"['Adventure', 'Drama', 'Romance']",1937-09-03,4.021389,101.0,1937
12000000.0,11293663.0,7.1,509,"['Comedy', 'Romance', 'Drama']",2007-10-12,15.817096,106.0,2007
12500000.0,20416563.0,7.7,1451,"['War', 'Drama']",2008-05-07,34.821223,94.0,2008
12800000.0,40031879.0,7.6,377,"['Drama', 'Crime', 'Music']",2000-05-17,22.022228,140.0,2000
24000000.0,52313200.5,6.2,25,"['Drama', 'Romance']",1997-12-31,0.139384,132.0,1997
12500000.0,1227324.0,7.3,31,"['Crime', 'Drama']",1996-01-26,2.950618,99.0,1996
15000000.0,5024782.0,5.8,84,"['Comedy', 'Drama', 'Romance']",2009-09-07,7.497306,90.0,2009
20000000.0,31327899.0,6.3,1150,"['Action', 'Comedy', 'Thriller']",2010-09-01,26.396191,105.0,2010
12500000.0,1083683.0,6.0,94,"['Crime', 'Comedy', 'Drama']",2010-09-16,6.546037,108.0,2010
12300000.0,84460846.0,7.0,640,"['Animation', 'Adventure', 'Family']",1988-11-18,28.670193,104.0,1988
24000000.0,15.0,7.4,133,"['Action', 'Adventure', 'Drama', 'History', 'War']",2004-02-05,9.572705,140.0,2004
12500000.0,3878993.0,6.3,30,"['Drama', 'Family']",2010-04-01,0.903529,118.0,2010
8000000.0,441306145.0,7.5,2005,"['Drama', 'Horror', 'Thriller']",1973-12-26,47.584643,122.0,1973
7000000.0,470654000.0,7.5,2542,"['Horror', 'Thriller', 'Adventure']",1975-06-18,50.152327,124.0,1975
11000000.0,235483004.0,6.4,2296,"['Comedy', 'Romance']",1999-07-09,60.767168,95.0,1999
12516654.0,8109160.0,7.6,142,"['Animation', 'Comedy', 'Drama', 'Family']",2012-12-12,11.103202,78.0,2012
25000000.0,79817939.0,5.6,304,"['Action', 'Adventure', 'Comedy']",1986-12-12,15.26213,94.0,1986
12000000.0,96070507.0,6.9,281,"['Comedy', 'Romance']",2012-04-16,6.035152,122.0,2012
12000000.0,75781642.0,6.2,137,"['Comedy', 'Drama']",2002-04-01,10.297189,102.0,2002
12000000.0,96800000.0,7.3,675,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",1982-06-03,22.434102,113.0,1982
15000000.0,107217396.0,6.4,1648,"['Comedy', 'Mystery']",1994-02-04,41.249004,86.0,1994
12000000.0,79567667.0,7.0,504,"['Thriller', 'Science Fiction']",1983-06-03,23.161754,114.0,1983
12000000.0,68706993.0,7.0,375,"['Crime', 'Drama', 'Romance', 'Thriller']",1985-02-08,19.195399,113.0,1985
12000000.0,81272766.0,6.3,417,"['Action', 'Thriller', 'War']",2012-02-24,21.958055,110.0,2012
12000000.0,114194847.0,6.7,1060,"['Music', 'Drama', 'Romance', 'Crime']",2006-08-11,45.477802,104.0,2006
12000000.0,52313200.5,6.5,168,"['Animation', 'Comedy']",1996-12-15,12.60629,81.0,1996
12000000.0,39673162.0,7.3,1514,"['Comedy', 'Crime', 'Romance']",1997-12-24,40.631671,154.0,1997
12000000.0,43493123.0,6.2,497,"['Comedy', 'Adventure']",2008-04-25,26.219598,107.0,2008
15000000.0,145000000.0,6.6,1935,"['Science Fiction', 'Drama', 'Thriller']",2012-02-01,64.504747,84.0,2012
5000000.0,42365581.0,6.6,249,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",1981-07-13,14.779537,116.0,1981
12000000.0,61141030.0,4.7,158,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Music', 'Romance']",2002-02-15,6.703319,93.0,2002
12000000.0,100000000.0,6.5,1564,"['Comedy', 'Crime']",2012-03-01,49.070321,88.0,2012
12000000.0,89800000.0,7.3,323,"['Drama', 'History', 'War']",1970-01-25,21.933822,172.0,1970
12000000.0,52223306.0,6.6,435,"['Horror', 'Thriller']",2002-08-21,20.624896,96.0,2002
12000000.0,40855419.0,5.5,339,"['Horror', 'Science Fiction', 'Thriller']",2008-10-10,8.083995,89.0,2008
12000000.0,56309766.0,5.5,281,"['Drama', 'Horror', 'Thriller']",2008-02-01,11.135734,98.0,2008
12000000.0,31179516.0,4.7,30,"['Comedy', 'Family']",2004-04-07,4.623609,97.0,2004
12000000.0,31155435.0,6.3,218,['Comedy'],2001-12-21,11.510281,93.0,2001
24000000.0,27281507.0,7.2,212,"['Comedy', 'Family', 'Fantasy', 'Drama']",1992-12-10,15.085981,85.0,1992
12000000.0,56298474.0,7.3,383,"['Drama', 'Romance']",2002-08-29,18.422327,123.0,2002
12000000.0,32726956.0,6.5,85,"['Documentary', 'Music']",2012-06-28,8.410688,93.0,2012
12000000.0,307166834.0,7.6,3759,"['Romance', 'Drama']",2014-05-16,74.358971,125.0,2014
12000000.0,22921898.0,6.9,439,[],1998-09-11,18.422008,121.0,1998
24000000.0,25434291.0,6.3,210,"['Drama', 'Comedy']",2014-12-12,15.896312,102.0,2014
12000000.0,54000000.0,5.4,25,"['Horror', 'Science Fiction']",1979-01-01,8.61659,102.0,1979
12000000.0,21133087.0,6.5,330,"['Horror', 'Mystery', 'Thriller']",1999-09-10,6.044161,99.0,1999
12000000.0,100129872.0,7.4,579,['Drama'],2013-11-01,29.019504,98.0,2013
24000000.0,52313200.5,6.4,72,"['Comedy', 'Drama']",2005-01-23,6.2464,118.0,2005
24000000.0,52313200.5,6.6,101,"['Horror', 'Drama', 'Thriller', 'Science Fiction']",1978-10-05,5.315213,125.0,1978
12000000.0,23006849.0,5.8,364,"['Fantasy', 'Romance', 'Family', 'Comedy']",2006-03-03,16.931846,104.0,2006
12000000.0,85512300.0,6.1,1937,"['Drama', 'Mystery', 'Romance']",2015-06-18,64.610671,109.0,2015
24000000.0,51.0,4.3,15,['Comedy'],2004-01-09,4.480167,86.0,2004
12000000.0,17654912.0,7.4,636,[],2013-09-21,29.223881,115.0,2013
24000000.0,52313200.5,6.7,94,"['Horror', 'Comedy', 'Thriller']",1995-01-13,7.710797,92.0,1995
12000000.0,17292381.0,5.4,33,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",2001-10-05,1.081822,86.0,2001
12000000.0,22939027.0,5.6,364,[],2011-12-16,16.183746,94.0,2011
12000000.0,42931041.0,6.6,1151,"['Action', 'Thriller', 'Crime']",2006-08-31,47.992817,88.0,2006
24000000.0,13960203.0,5.3,8,"['Comedy', 'Romance']",1997-08-06,1.20245,93.0,1997
12000000.0,12902790.0,5.3,11,"['Comedy', 'Drama', 'Romance']",1998-10-30,0.700792,100.0,1998
24000000.0,21520719.0,6.1,99,[],2010-05-14,10.409253,100.0,2010
24000000.0,52313200.5,6.1,163,['Drama'],2008-10-03,14.345428,113.0,2008
12000000.0,52313200.5,6.4,110,[],1981-03-20,6.803763,122.0,1981
24000000.0,31466789.0,6.4,377,"['Drama', 'Romance']",2003-08-31,19.944479,101.0,2003
14000000.0,85000000.0,7.9,613,"['Action', 'Drama', 'History', 'War', 'Adventure']",1981-09-16,26.967494,149.0,1981
12000000.0,52313200.5,4.6,47,['Comedy'],2002-03-22,3.444542,93.0,2002
24000000.0,87100449.0,7.8,2067,"['Comedy', 'Drama', 'Science Fiction']",2013-08-16,74.817641,123.0,2013
24000000.0,92863945.0,7.1,439,"['Adventure', 'Drama', 'Action', 'Romance']",2004-05-19,21.064082,119.0,2004
12000000.0,35485056.0,6.1,294,"['Drama', 'Thriller']",2012-09-14,16.40512,100.0,2012
12000000.0,32248241.0,6.4,933,"['Science Fiction', 'Thriller']",2015-01-30,32.940597,106.0,2015
12000000.0,52313200.5,6.9,86,"['Drama', 'History', 'Music']",2008-12-05,13.427427,109.0,2008
24000000.0,52313200.5,4.9,23,"['Action', 'Comedy']",2000-05-12,5.359381,81.0,2000
12000000.0,5542025.0,5.9,43,"['Comedy', 'Drama']",2006-11-22,4.330428,104.0,2006
24000000.0,52313200.5,6.0,111,"['Drama', 'Comedy']",1998-09-07,7.594593,113.0,1998
12000000.0,6754898.0,5.8,78,"['Drama', 'Comedy']",2006-10-27,4.770195,116.0,2006
12000000.0,4922166.0,3.0,23,"['Comedy', 'Romance']",2003-06-20,1.623338,90.0,2003
12000000.0,4939939.0,5.7,16,['Comedy'],1996-03-22,2.993939,104.0,1996
12000000.0,23.0,4.6,89,"['Mystery', 'Thriller']",2003-09-09,10.536092,119.0,2003
12000000.0,3148182.0,6.6,154,"['Drama', 'Romance']",2008-11-19,8.290636,104.0,2008
24000000.0,52313200.5,6.0,22,"['Comedy', 'Drama']",2001-09-10,3.603842,109.0,2001
11000000.0,88489643.0,6.7,537,"['Horror', 'Drama', 'Science Fiction']",2006-07-27,27.65527,119.0,2006
24000000.0,52313200.5,6.8,4,"['Adventure', 'Crime', 'Thriller']",1981-11-13,1.379643,100.0,1981
12000000.0,52313200.5,6.9,141,"['Comedy', 'Horror', 'Thriller', 'Western']",1999-03-16,9.164386,100.0,1999
12000000.0,52313200.5,6.5,225,"['Comedy', 'Drama']",2008-02-22,9.779444,97.0,2008
12400000.0,8371085.0,7.3,720,"['Comedy', 'Drama']",2013-05-21,32.523573,142.0,2013
24000000.0,52313200.5,6.4,53,"['Comedy', 'Drama']",2002-06-14,2.24888,104.0,2002
12000000.0,12077441.0,6.5,882,"['Drama', 'Horror', 'Thriller']",2013-02-28,27.322212,99.0,2013
12000000.0,19271312.0,6.9,206,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']",2004-05-20,12.664787,129.0,2004
12000000.0,52313200.5,6.1,38,"['Crime', 'Drama', 'Romance']",2007-09-12,3.004432,90.0,2007
12000000.0,52313200.5,6.9,41,"['Adventure', 'Drama', 'Family']",2005-04-22,4.795244,100.0,2005
12000000.0,1644755.0,6.5,84,"['Drama', 'Romance']",2009-09-14,5.841285,111.0,2009
12000000.0,15250000.0,6.8,107,"['Crime', 'Drama', 'Thriller']",2000-09-09,5.327714,104.0,2000
1200000.0,52313200.5,6.2,50,['Comedy'],2002-05-24,3.582733,86.0,2002
24000000.0,52313200.5,6.1,9,"['Comedy', 'Drama']",1997-10-31,2.678715,107.0,1997
8000000.0,52313200.5,6.1,88,"['Thriller', 'Drama', 'Mystery']",2007-09-08,9.728143,90.0,2007
24000000.0,52313200.5,5.3,22,"['Drama', 'Romance']",2012-04-20,2.303865,103.0,2012
12000000.0,52313200.5,6.8,67,"['Drama', 'Thriller']",2007-01-23,11.237374,120.0,2007
24000000.0,52313200.5,6.5,28,"['War', 'Drama']",2005-02-10,1.906807,140.0,2005
12000000.0,52313200.5,5.2,28,['Comedy'],1999-02-13,2.695896,110.0,1999
24000000.0,52313200.5,4.8,13,"['Comedy', 'Drama', 'Thriller']",2009-12-11,1.416796,95.0,2009
7500000.0,52313200.5,6.7,192,"['Thriller', 'Science Fiction', 'Mystery']",2002-10-01,11.636883,95.0,2002
12000000.0,10652498.0,7.6,55,"['Drama', 'History', 'War']",2009-04-22,4.793348,132.0,2009
19000000.0,2570000.0,3.0,3,"['Animation', 'Family', 'Action', 'Adventure', 'Comedy']",2011-01-01,0.738652,89.0,2011
12000000.0,11212294.0,6.3,59,['Science Fiction'],2010-12-01,5.158067,131.0,2010
20000000.0,17479.0,5.8,62,"['War', 'Drama']",2011-04-14,5.727602,113.0,2011
12000000.0,52313200.5,6.9,612,['Horror'],2009-10-16,25.496926,99.0,2009
1200000.0,52313200.5,4.3,5,['Drama'],2015-11-20,0.489271,111.0,2015
12000000.0,101332962.0,6.0,229,['Drama'],2014-04-16,11.150261,99.0,2014
10000000.0,83557872.0,7.7,2912,"['Thriller', 'Crime']",2000-09-01,53.595686,103.0,2000
24000000.0,52313200.5,4.3,2,"['Drama', 'Romance']",2015-10-16,0.186234,89.0,2015
11500000.0,57469467.0,6.4,407,"['Drama', 'Horror']",1989-04-21,20.747994,104.0,1989
24000000.0,52313200.5,7.5,20,[],1993-04-17,2.930853,134.0,1993
11500000.0,52313200.5,5.5,29,['Drama'],2009-02-07,4.75919,101.0,2009
24000000.0,52313200.5,6.3,5,"['Drama', 'History', 'Romance']",2015-08-28,0.753362,130.0,2015
11000000.0,153083102.0,6.9,1596,"['Fantasy', 'Horror', 'Comedy']",1984-06-07,45.072136,106.0,1984
11500000.0,94073028.0,5.7,1406,['Comedy'],2016-01-21,56.805781,102.0,2016
24000000.0,52313200.5,7.1,242,"['Adventure', 'Crime', 'Drama', 'Thriller']",2014-10-09,14.637357,112.0,2014
24000000.0,52313200.5,6.2,821,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",2008-10-22,21.801188,116.0,2008
25000000.0,93617009.0,7.2,1486,['Drama'],2010-12-17,31.019381,116.0,2010
11000000.0,72778712.0,6.4,298,"['Action', 'Comedy', 'Documentary']",2006-09-22,11.227087,95.0,2006
11000000.0,64088552.0,7.3,384,"['Comedy', 'Drama']",1992-03-13,19.231507,120.0,1992
11000000.0,78874843.0,7.3,1368,['Drama'],2014-08-21,31.162838,106.0,2014
12000000.0,52313200.5,3.9,74,"['Action', 'Comedy', 'Crime']",2014-05-26,3.94487,96.0,2014
11000000.0,49797148.0,6.6,217,['Comedy'],1989-02-16,7.559192,107.0,1989
24000000.0,52313200.5,5.6,142,"['Comedy', 'Family', 'Science Fiction']",2007-12-21,7.377587,101.0,2007
13000000.0,97837138.0,6.7,1062,"['Thriller', 'Drama']",2002-09-09,38.018085,81.0,2002
11000000.0,41227069.0,7.5,1018,"['Drama', 'Romance']",2002-01-25,33.283554,101.0,2002
11000000.0,39363635.0,7.3,337,['Drama'],1995-12-29,15.864928,122.0,1995
10500000.0,75902208.0,6.6,827,"['Drama', 'Romance', 'Thriller']",1999-03-05,23.449703,97.0,1999
11000000.0,68233629.0,6.0,722,"['Horror', 'Mystery']",2009-10-22,31.900899,90.0,2009
11000000.0,31672907.0,6.5,204,['Comedy'],1981-06-12,14.282314,92.0,1981
11000000.0,38105395.0,7.4,158,['Adventure'],2008-09-17,7.645979,114.0,2008
11000000.0,23978402.0,4.1,54,"['Action', 'Comedy', 'Crime']",2001-10-12,3.495758,86.0,2001
12000000.0,37170057.0,5.9,65,"['Drama', 'Horror', 'Thriller', 'Crime']",1992-08-07,7.558959,91.0,1992
11.0,11.0,6.4,29,"['Drama', 'Action']",1978-04-26,3.375208,145.0,1978
12000000.0,4884663.0,5.5,57,['Science Fiction'],1986-01-01,4.234269,100.0,1986
11000000.0,62076141.0,7.2,1213,"['Drama', 'Romance']",2015-10-20,39.337949,111.0,2015
11000000.0,20000000.0,7.7,505,"['Drama', 'Romance', 'War']",1975-12-18,29.543331,104.0,1975
24000000.0,14782676.0,5.8,53,['Comedy'],2001-11-21,4.12064,89.0,2001
24000000.0,13700000.0,5.7,34,['Comedy'],2000-10-13,2.259537,84.0,2000
11000000.0,59520298.0,6.3,139,"['Drama', 'Comedy', 'Romance']",2012-09-08,7.722021,98.0,2012
11000000.0,23430766.0,4.9,74,"['Comedy', 'Romance']",2001-03-30,7.063053,95.0,2001
11000000.0,13110448.0,7.0,334,"['Drama', 'Thriller', 'Crime']",2001-11-17,16.003958,100.0,2001
11000000.0,61619773.0,7.3,440,['Drama'],2015-04-10,21.204929,120.0,2015
24000000.0,52313200.5,6.6,131,['Drama'],2004-09-04,6.799314,118.0,2004
11000000.0,52313200.5,7.3,838,"['Fantasy', 'Horror', 'Comedy']",1992-10-09,33.758281,81.0,1992
14000000.0,6413915.0,5.4,60,"['Comedy', 'Romance']",2002-02-01,9.371811,86.0,2002
11000000.0,30000000.0,7.5,919,"['Romance', 'Drama']",1993-12-17,33.282794,118.0,1993
10000000.0,4069090.0,8.2,12,"['Drama', 'History']",2003-09-11,3.208172,125.0,2003
11000000.0,52313200.5,6.8,80,"['Crime', 'Drama']",2004-10-22,4.131918,125.0,2004
24000000.0,52313200.5,5.1,75,"['Comedy', 'Romance']",2002-08-21,4.093288,91.0,2002
11000000.0,2832826.0,6.6,9,"['Comedy', 'Drama', 'Romance']",1995-05-12,1.187671,113.0,1995
11000000.0,32935319.0,7.2,834,"['Drama', 'Music']",2013-10-06,36.319205,105.0,2013
24000000.0,16017403.0,5.8,75,"['Drama', 'Romance', 'Thriller']",2001-08-31,4.146752,95.0,2001
11000000.0,2807854.0,5.1,153,"['Drama', 'Adventure', 'Romance']",1991-08-02,9.705589,98.0,1991
11000000.0,2200000.0,5.9,16,"['Drama', 'History']",1970-01-27,1.396985,104.0,1970
24000000.0,2945242.0,6.0,33,"['Comedy', 'Music', 'Romance']",2005-09-13,4.056774,105.0,2005
11000000.0,52313200.5,6.2,42,['Drama'],2006-09-10,5.062687,104.0,2006
24000000.0,52313200.5,5.6,35,"['Drama', 'Thriller', 'Crime']",2010-09-13,3.122152,111.0,2010
10800000.0,113857533.0,5.9,820,"['Horror', 'Thriller', 'Crime']",2008-10-23,32.943848,92.0,2008
24000000.0,52313200.5,7.3,6,"['Drama', 'Action', 'Thriller', 'Crime', 'Foreign']",1969-04-01,0.700127,116.0,1969
11000000.0,52313200.5,5.9,881,"['Drama', 'Comedy', 'Romance']",2012-02-10,31.763201,97.0,2012
24000000.0,52313200.5,5.7,25,"['Crime', 'Drama', 'Mystery', 'Thriller']",2006-07-20,8.950864,123.0,2006
14000000.0,18535191.0,6.3,46,"['Drama', 'Comedy', 'Romance']",1999-04-15,4.519523,97.0,1999
24000000.0,52313200.5,5.2,302,"['Science Fiction', 'Thriller', 'Horror']",2013-08-11,18.764453,98.0,2013
24000000.0,52313200.5,5.6,112,['Horror'],2002-10-02,6.340135,102.0,2002
10500000.0,68700000.0,7.9,2998,"['Science Fiction', 'Mystery', 'Adventure']",1968-04-10,86.201184,149.0,1968
10000000.0,17500000.0,5.8,160,"['Romance', 'Comedy', 'Drama']",2007-04-16,12.792446,97.0,2007
24000000.0,52313200.5,6.8,6,"['Adventure', 'Drama', 'Family']",2004-02-20,1.985552,97.0,2004
10500000.0,123509.0,8.5,2,"['Drama', 'Comedy']",1994-09-02,0.037073,99.0,1994
24000000.0,52313200.5,5.2,29,"['Drama', 'Comedy', 'Romance', 'Foreign']",2010-04-30,0.12082,135.0,2010
11000000.0,52313200.5,5.0,16,"['Drama', 'Action', 'History', 'Western', 'Romance']",2007-05-17,3.646848,110.0,2007
12000000.0,9622846.0,6.4,35,"['History', 'Drama']",2012-06-01,5.759545,145.0,2012
11000000.0,52313200.5,7.0,766,"['Comedy', 'Drama', 'Music']",2014-12-17,25.302978,104.0,2014
10000000.0,225933435.0,7.9,2811,['Drama'],1997-12-05,43.734886,126.0,1997
11000000.0,52313200.5,5.3,149,"['Drama', 'Thriller']",2016-02-05,10.016909,106.0,2016
10000000.0,163876815.0,6.1,1071,"['Horror', 'Thriller', 'Crime']",2006-10-27,33.124871,108.0,2006
10000000.0,85300000.0,6.5,249,"['Action', 'Comedy']",1981-06-25,10.892398,106.0,1981
28000000.0,90449929.0,5.8,568,['Comedy'],2000-08-25,14.754281,98.0,2000
10000000.0,118587880.0,6.1,1306,"['Action', 'Horror', 'Thriller']",2016-06-29,53.727146,105.0,2016
10000000.0,103166989.0,5.7,418,"['Comedy', 'Romance']",1999-01-29,8.9876,95.0,1999
10000000.0,139352633.0,5.9,903,"['Horror', 'Thriller', 'Crime']",2007-10-25,29.244768,93.0,2007
10000000.0,91196419.0,5.6,261,"['Drama', 'Horror', 'Thriller']",2005-01-07,14.447723,101.0,2005
6000000.0,57231524.0,6.0,77,"['Drama', 'Comedy', 'Romance']",2006-02-24,5.882208,110.0,2006
